Word_Unique_ID,PredictionNumber,Accuracy
QID173,5,1
QID173,6,1
QID173,7,1
QID173,8,1
QID173,9,1
QID173,10,1
QID174,1,0
QID174,2,0
QID174,3,1
QID174,4,1
QID174,5,1
QID174,6,1
QID174,7,1
QID174,8,1
QID174,9,1
QID174,10,1
QID175,1,0
QID175,2,0
QID175,3,0
QID175,4,0
QID175,5,0
QID175,6,0
QID175,7,0
QID175,8,0
QID175,9,0
QID175,10,0
QID176,1,0
QID176,2,0
QID176,3,0
QID176,4,0
QID176,5,0
QID176,6,1
QID176,7,1
QID176,8,1
QID176,9,1
QID176,10,1
QID177,1,0
QID177,2,1
QID177,3,1
QID177,4,1
QID177,5,1
QID177,6,1
QID177,7,1
QID177,8,1
QID177,9,1
QID177,10,1
QID178,1,0
QID178,2,0
QID178,3,0
QID178,4,0
QID178,5,0
QID178,6,0
QID178,7,0
QID178,8,0
QID178,9,1
QID178,10,1
QID179,1,0
QID179,2,0
QID179,3,0
QID179,4,0
QID179,5,0
QID179,6,0
QID179,7,0
QID179,8,0
QID179,9,0
QID179,10,0
QID180,1,0
QID180,2,0
QID180,3,0
QID180,4,0
QID180,5,0
QID180,6,0
QID180,7,0
QID180,8,0
QID180,9,0
QID180,10,0
QID181,1,1
QID181,2,1
QID181,3,1
QID181,4,1
QID181,5,1
QID181,6,1
QID181,7,1
QID181,8,1
QID181,9,1
QID181,10,1
QID182,1,1
QID182,2,1
QID182,3,1
QID182,4,1
QID182,5,1
QID182,6,1
QID182,7,1
QID182,8,1
QID182,9,1
QID182,10,1
QID183,1,0
QID183,2,0
QID183,3,0
QID183,4,0
QID183,5,0
QID183,6,0
QID183,7,0
QID183,8,0
QID183,9,0
QID183,10,0
QID184,1,0
QID184,2,0
QID184,3,0
QID184,4,0
QID184,5,0
QID184,6,1
QID184,7,1
QID184,8,1
QID184,9,1
QID184,10,1
QID185,1,0
QID185,2,0
QID185,3,0
QID185,4,0
QID185,5,0
QID185,6,0
QID185,7,0
QID185,8,0
QID185,9,0
QID185,10,0
QID186,1,0
QID186,2,0
QID186,3,0
QID186,4,0
QID186,5,0
QID186,6,0
QID186,7,0
QID186,8,0
QID186,9,0
QID186,10,0
QID187,1,0
QID187,2,0
QID187,3,0
QID187,4,1
QID187,5,1
QID187,6,1
QID187,7,1
QID187,8,1
QID187,9,1
QID187,10,1
QID188,1,0
QID188,2,1
QID188,3,1
QID188,4,1
QID188,5,1
QID188,6,1
QID188,7,1
QID188,8,1
QID188,9,1
QID188,10,1
QID189,1,1
QID189,2,1
QID189,3,1
QID189,4,1
QID189,5,1
QID189,6,1
QID189,7,1
QID189,8,1
QID189,9,1
QID189,10,1
QID190,1,1
QID190,2,1
QID190,3,1
QID190,4,1
QID190,5,1
QID190,6,1
QID190,7,1
QID190,8,1
QID190,9,1
QID190,10,1
QID191,1,0
QID191,2,0
QID191,3,0
QID191,4,0
QID191,5,0
QID191,6,0
QID191,7,1
QID191,8,1
QID191,9,1
QID191,10,1
QID192,1,1
QID192,2,1
QID192,3,1
QID192,4,1
QID192,5,1
QID192,6,1
QID192,7,1
QID192,8,1
QID192,9,1
QID192,10,1
QID193,1,0
QID193,2,0
QID193,3,0
QID193,4,0
QID193,5,0
QID193,6,0
QID193,7,0
QID193,8,0
QID193,9,0
QID193,10,0
QID194,1,0
QID194,2,0
QID194,3,0
QID194,4,0
QID194,5,0
QID194,6,0
QID194,7,0
QID194,8,0
QID194,9,1
QID194,10,1
QID195,1,0
QID195,2,0
QID195,3,0
QID195,4,0
QID195,5,0
QID195,6,0
QID195,7,0
QID195,8,0
QID195,9,0
QID195,10,0
QID196,1,0
QID196,2,0
QID196,3,0
QID196,4,0
QID196,5,0
QID196,6,0
QID196,7,0
QID196,8,1
QID196,9,1
QID196,10,1
QID197,1,0
QID197,2,1
QID197,3,1
QID197,4,1
QID197,5,1
QID197,6,1
QID197,7,1
QID197,8,1
QID197,9,1
QID197,10,1
QID198,1,0
QID198,2,0
QID198,3,0
QID198,4,0
QID198,5,0
QID198,6,0
QID198,7,0
QID198,8,0
QID198,9,0
QID198,10,0
QID199,1,0
QID199,2,0
QID199,3,0
QID199,4,0
QID199,5,0
QID199,6,0
QID199,7,0
QID199,8,0
QID199,9,0
QID199,10,0
QID200,1,0
QID200,2,1
QID200,3,1
QID200,4,1
QID200,5,1
QID200,6,1
QID200,7,1
QID200,8,1
QID200,9,1
QID200,10,1
QID201,1,1
QID201,2,1
QID201,3,1
QID201,4,1
QID201,5,1
QID201,6,1
QID201,7,1
QID201,8,1
QID201,9,1
QID201,10,1
QID202,1,0
QID202,2,0
QID202,3,0
QID202,4,0
QID202,5,0
QID202,6,0
QID202,7,0
QID202,8,0
QID202,9,0
QID202,10,1
QID203,1,0
QID203,2,0
QID203,3,0
QID203,4,0
QID203,5,0
QID203,6,1
QID203,7,1
QID203,8,1
QID203,9,1
QID203,10,1
QID204,1,0
QID204,2,0
QID204,3,0
QID204,4,0
QID204,5,0
QID204,6,0
QID204,7,0
QID204,8,0
QID204,9,0
QID204,10,0
QID205,1,0
QID205,2,0
QID205,3,0
QID205,4,0
QID205,5,0
QID205,6,0
QID205,7,0
QID205,8,0
QID205,9,0
QID205,10,0
QID206,1,0
QID206,2,0
QID206,3,0
QID206,4,0
QID206,5,0
QID206,6,0
QID206,7,0
QID206,8,0
QID206,9,0
QID206,10,0
QID207,1,0
QID207,2,0
QID207,3,0
QID207,4,0
QID207,5,0
QID207,6,0
QID207,7,0
QID207,8,0
QID207,9,0
QID207,10,0
QID207,1,0
QID207,2,0
QID207,3,0
QID207,4,0
QID207,5,0
QID207,6,0
QID207,7,0
QID207,8,0
QID207,9,0
QID207,10,0
QID208,1,0
QID208,2,0
QID208,3,0
QID208,4,0
QID208,5,0
QID208,6,0
QID208,7,0
QID208,8,0
QID208,9,1
QID208,10,1
QID209,1,0
QID209,2,0
QID209,3,0
QID209,4,0
QID209,5,0
QID209,6,1
QID209,7,1
QID209,8,1
QID209,9,1
QID209,10,1
QID210,1,0
QID210,2,0
QID210,3,0
QID210,4,0
QID210,5,0
QID210,6,0
QID210,7,0
QID210,8,0
QID210,9,0
QID210,10,0
QID211,1,1
QID211,2,1
QID211,3,1
QID211,4,1
QID211,5,1
QID211,6,1
QID211,7,1
QID211,8,1
QID211,9,1
QID211,10,1
QID212,1,0
QID212,2,1
QID212,3,1
QID212,4,1
QID212,5,1
QID212,6,1
QID212,7,1
QID212,8,1
QID212,9,1
QID212,10,1
QID213,1,1
QID213,2,1
QID213,3,1
QID213,4,1
QID213,5,1
QID213,6,1
QID213,7,1
QID213,8,1
QID213,9,1
QID213,10,1
QID214,1,0
QID214,2,0
QID214,3,0
QID214,4,0
QID214,5,0
QID214,6,0
QID214,7,0
QID214,8,0
QID214,9,0
QID214,10,1
QID215,1,0
QID215,2,0
QID215,3,1
QID215,4,1
QID215,5,1
QID215,6,1
QID215,7,1
QID215,8,1
QID215,9,1
QID215,10,1
QID216,1,0
QID216,2,0
QID216,3,0
QID216,4,0
QID216,5,0
QID216,6,0
QID216,7,0
QID216,8,0
QID216,9,0
QID216,10,0
QID217,1,1
QID217,2,1
QID217,3,1
QID217,4,1
QID217,5,1
QID217,6,1
QID217,7,1
QID217,8,1
QID217,9,1
QID217,10,1
QID218,1,1
QID218,2,1
QID218,3,1
QID218,4,1
QID218,5,1
QID218,6,1
QID218,7,1
QID218,8,1
QID218,9,1
QID218,10,1
QID219,1,0
QID219,2,1
QID219,3,1
QID219,4,1
QID219,5,1
QID219,6,1
QID219,7,1
QID219,8,1
QID219,9,1
QID219,10,1
QID220,1,0
QID220,2,0
QID220,3,0
QID220,4,0
QID220,5,0
QID220,6,0
QID220,7,0
QID220,8,0
QID220,9,0
QID220,10,0
QID221,1,0
QID221,2,0
QID221,3,1
QID221,4,1
QID221,5,1
QID221,6,1
QID221,7,1
QID221,8,1
QID221,9,1
QID221,10,1
QID222,1,1
QID222,2,1
QID222,3,1
QID222,4,1
QID222,5,1
QID222,6,1
QID222,7,1
QID222,8,1
QID222,9,1
QID222,10,1
QID223,1,0
QID223,2,0
QID223,3,0
QID223,4,0
QID223,5,0
QID223,6,0
QID223,7,0
QID223,8,0
QID223,9,0
QID223,10,0
QID224,1,0
QID224,2,0
QID224,3,0
QID224,4,0
QID224,5,1
QID224,6,1
QID224,7,1
QID224,8,1
QID224,9,1
QID224,10,1
QID225,1,1
QID225,2,1
QID225,3,1
QID225,4,1
QID225,5,1
QID225,6,1
QID225,7,1
QID225,8,1
QID225,9,1
QID225,10,1
QID226,1,0
QID226,2,0
QID226,3,0
QID226,4,0
QID226,5,0
QID226,6,0
QID226,7,0
QID226,8,0
QID226,9,1
QID226,10,1
QID227,1,0
QID227,2,0
QID227,3,0
QID227,4,0
QID227,5,1
QID227,6,1
QID227,7,1
QID227,8,1
QID227,9,1
QID227,10,1
QID228,1,0
QID228,2,0
QID228,3,0
QID228,4,0
QID228,5,0
QID228,6,0
QID228,7,0
QID228,8,0
QID228,9,0
QID228,10,0
QID229,1,0
QID229,2,0
QID229,3,0
QID229,4,0
QID229,5,0
QID229,6,0
QID229,7,0
QID229,8,0
QID229,9,0
QID229,10,0
QID230,1,0
QID230,2,0
QID230,3,0
QID230,4,1
QID230,5,1
QID230,6,1
QID230,7,1
QID230,8,1
QID230,9,1
QID230,10,1
QID231,1,0
QID231,2,0
QID231,3,0
QID231,4,0
QID231,5,0
QID231,6,0
QID231,7,0
QID231,8,0
QID231,9,0
QID231,10,0
QID233,1,0
QID233,2,0
QID233,3,0
QID233,4,0
QID233,5,0
QID233,6,0
QID233,7,0
QID233,8,0
QID233,9,0
QID233,10,0
QID234,1,0
QID234,2,0
QID234,3,0
QID234,4,0
QID234,5,0
QID234,6,0
QID234,7,0
QID234,8,0
QID234,9,0
QID234,10,0
QID235,1,0
QID235,2,0
QID235,3,0
QID235,4,0
QID235,5,0
QID235,6,1
QID235,7,1
QID235,8,1
QID235,9,1
QID235,10,1
QID236,1,0
QID236,2,0
QID236,3,0
QID236,4,0
QID236,5,0
QID236,6,0
QID236,7,0
QID236,8,0
QID236,9,0
QID236,10,0
QID237,1,1
QID237,2,1
QID237,3,1
QID237,4,1
QID237,5,1
QID237,6,1
QID237,7,1
QID237,8,1
QID237,9,1
QID237,10,1
QID238,1,1
QID238,2,1
QID238,3,1
QID238,4,1
QID238,5,1
QID238,6,1
QID238,7,1
QID238,8,1
QID238,9,1
QID238,10,1
QID239,1,0
QID239,2,1
QID239,3,1
QID239,4,1
QID239,5,1
QID239,6,1
QID239,7,1
QID239,8,1
QID239,9,1
QID239,10,1
QID240,1,0
QID240,2,0
QID240,3,0
QID240,4,0
QID240,5,0
QID240,6,0
QID240,7,0
QID240,8,0
QID240,9,0
QID240,10,0
QID241,1,1
QID241,2,1
QID241,3,1
QID241,4,1
QID241,5,1
QID241,6,1
QID241,7,1
QID241,8,1
QID241,9,1
QID241,10,1
QID242,1,0
QID242,2,0
QID242,3,0
QID242,4,0
QID242,5,0
QID242,6,0
QID242,7,0
QID242,8,0
QID242,9,0
QID242,10,0
QID243,1,0
QID243,2,0
QID243,3,0
QID243,4,0
QID243,5,0
QID243,6,0
QID243,7,0
QID243,8,0
QID243,9,0
QID243,10,0
QID244,1,0
QID244,2,0
QID244,3,0
QID244,4,0
QID244,5,0
QID244,6,0
QID244,7,0
QID244,8,0
QID244,9,0
QID244,10,0
QID244,1,0
QID244,2,0
QID244,3,0
QID244,4,0
QID244,5,0
QID244,6,0
QID244,7,0
QID244,8,0
QID244,9,0
QID244,10,0
QID245,1,1
QID245,2,1
QID245,3,1
QID245,4,1
QID245,5,1
QID245,6,1
QID245,7,1
QID245,8,1
QID245,9,1
QID245,10,1
QID246,1,0
QID246,2,0
QID246,3,1
QID246,4,1
QID246,5,1
QID246,6,1
QID246,7,1
QID246,8,1
QID246,9,1
QID246,10,1
QID247,1,1
QID247,2,1
QID247,3,1
QID247,4,1
QID247,5,1
QID247,6,1
QID247,7,1
QID247,8,1
QID247,9,1
QID247,10,1
QID248,1,0
QID248,2,0
QID248,3,1
QID248,4,1
QID248,5,1
QID248,6,1
QID248,7,1
QID248,8,1
QID248,9,1
QID248,10,1
QID249,1,0
QID249,2,0
QID249,3,0
QID249,4,0
QID249,5,0
QID249,6,0
QID249,7,0
QID249,8,0
QID249,9,0
QID249,10,0
QID250,1,1
QID250,2,1
QID250,3,1
QID250,4,1
QID250,5,1
QID250,6,1
QID250,7,1
QID250,8,1
QID250,9,1
QID250,10,1
QID251,1,0
QID251,2,0
QID251,3,0
QID251,4,0
QID251,5,0
QID251,6,0
QID251,7,0
QID251,8,0
QID251,9,0
QID251,10,0
QID252,1,1
QID252,2,1
QID252,3,1
QID252,4,1
QID252,5,1
QID252,6,1
QID252,7,1
QID252,8,1
QID252,9,1
QID252,10,1
QID253,1,0
QID253,2,0
QID253,3,1
QID253,4,1
QID253,5,1
QID253,6,1
QID253,7,1
QID253,8,1
QID253,9,1
QID253,10,1
QID254,1,0
QID254,2,0
QID254,3,0
QID254,4,0
QID254,5,0
QID254,6,0
QID254,7,0
QID254,8,0
QID254,9,0
QID254,10,0
QID255,1,1
QID255,2,1
QID255,3,1
QID255,4,1
QID255,5,1
QID255,6,1
QID255,7,1
QID255,8,1
QID255,9,1
QID255,10,1
QID256,1,0
QID256,2,0
QID256,3,0
QID256,4,0
QID256,5,0
QID256,6,0
QID256,7,0
QID256,8,0
QID256,9,0
QID256,10,0
QID257,1,0
QID257,2,0
QID257,3,1
QID257,4,1
QID257,5,1
QID257,6,1
QID257,7,1
QID257,8,1
QID257,9,1
QID257,10,1
QID258,1,1
QID258,2,1
QID258,3,1
QID258,4,1
QID258,5,1
QID258,6,1
QID258,7,1
QID258,8,1
QID258,9,1
QID258,10,1
QID259,1,1
QID259,2,1
QID259,3,1
QID259,4,1
QID259,5,1
QID259,6,1
QID259,7,1
QID259,8,1
QID259,9,1
QID259,10,1
QID260,1,0
QID260,2,0
QID260,3,0
QID260,4,0
QID260,5,0
QID260,6,1
QID260,7,1
QID260,8,1
QID260,9,1
QID260,10,1
QID261,1,1
QID261,2,1
QID261,3,1
QID261,4,1
QID261,5,1
QID261,6,1
QID261,7,1
QID261,8,1
QID261,9,1
QID261,10,1
QID262,1,0
QID262,2,0
QID262,3,0
QID262,4,0
QID262,5,0
QID262,6,0
QID262,7,0
QID262,8,0
QID262,9,0
QID262,10,0
QID263,1,1
QID263,2,1
QID263,3,1
QID263,4,1
QID263,5,1
QID263,6,1
QID263,7,1
QID263,8,1
QID263,9,1
QID263,10,1
QID264,1,1
QID264,2,1
QID264,3,1
QID264,4,1
QID264,5,1
QID264,6,1
QID264,7,1
QID264,8,1
QID264,9,1
QID264,10,1
QID265,1,1
QID265,2,1
QID265,3,1
QID265,4,1
QID265,5,1
QID265,6,1
QID265,7,1
QID265,8,1
QID265,9,1
QID265,10,1
QID266,1,1
QID266,2,1
QID266,3,1
QID266,4,1
QID266,5,1
QID266,6,1
QID266,7,1
QID266,8,1
QID266,9,1
QID266,10,1
QID267,1,0
QID267,2,0
QID267,3,0
QID267,4,0
QID267,5,0
QID267,6,0
QID267,7,0
QID267,8,1
QID267,9,1
QID267,10,1
QID268,1,0
QID268,2,0
QID268,3,0
QID268,4,0
QID268,5,0
QID268,6,0
QID268,7,0
QID268,8,0
QID268,9,0
QID268,10,0
QID269,1,1
QID269,2,1
QID269,3,1
QID269,4,1
QID269,5,1
QID269,6,1
QID269,7,1
QID269,8,1
QID269,9,1
QID269,10,1
QID270,1,0
QID270,2,0
QID270,3,0
QID270,4,1
QID270,5,1
QID270,6,1
QID270,7,1
QID270,8,1
QID270,9,1
QID270,10,1
QID271,1,0
QID271,2,1
QID271,3,1
QID271,4,1
QID271,5,1
QID271,6,1
QID271,7,1
QID271,8,1
QID271,9,1
QID271,10,1
QID272,1,1
QID272,2,1
QID272,3,1
QID272,4,1
QID272,5,1
QID272,6,1
QID272,7,1
QID272,8,1
QID272,9,1
QID272,10,1
QID273,1,0
QID273,2,1
QID273,3,1
QID273,4,1
QID273,5,1
QID273,6,1
QID273,7,1
QID273,8,1
QID273,9,1
QID273,10,1
QID274,1,1
QID274,2,1
QID274,3,1
QID274,4,1
QID274,5,1
QID274,6,1
QID274,7,1
QID274,8,1
QID274,9,1
QID274,10,1
QID275,1,0
QID275,2,0
QID275,3,1
QID275,4,1
QID275,5,1
QID275,6,1
QID275,7,1
QID275,8,1
QID275,9,1
QID275,10,1
QID276,1,0
QID276,2,0
QID276,3,0
QID276,4,0
QID276,5,0
QID276,6,0
QID276,7,0
QID276,8,0
QID276,9,0
QID276,10,0
QID277,1,0
QID277,2,0
QID277,3,0
QID277,4,0
QID277,5,0
QID277,6,0
QID277,7,1
QID277,8,1
QID277,9,1
QID277,10,1
QID278,1,0
QID278,2,0
QID278,3,0
QID278,4,0
QID278,5,0
QID278,6,0
QID278,7,0
QID278,8,1
QID278,9,1
QID278,10,1
QID279,1,0
QID279,2,0
QID279,3,0
QID279,4,0
QID279,5,0
QID279,6,0
QID279,7,0
QID279,8,0
QID279,9,0
QID279,10,0
QID280,1,0
QID280,2,1
QID280,3,1
QID280,4,1
QID280,5,1
QID280,6,1
QID280,7,1
QID280,8,1
QID280,9,1
QID280,10,1
QID281,1,1
QID281,2,1
QID281,3,1
QID281,4,1
QID281,5,1
QID281,6,1
QID281,7,1
QID281,8,1
QID281,9,1
QID281,10,1
QID282,1,1
QID282,2,1
QID282,3,1
QID282,4,1
QID282,5,1
QID282,6,1
QID282,7,1
QID282,8,1
QID282,9,1
QID282,10,1
QID283,1,0
QID283,2,1
QID283,3,1
QID283,4,1
QID283,5,1
QID283,6,1
QID283,7,1
QID283,8,1
QID283,9,1
QID283,10,1
QID284,1,0
QID284,2,0
QID284,3,0
QID284,4,0
QID284,5,0
QID284,6,0
QID284,7,0
QID284,8,0
QID284,9,0
QID284,10,0
QID285,1,1
QID285,2,1
QID285,3,1
QID285,4,1
QID285,5,1
QID285,6,1
QID285,7,1
QID285,8,1
QID285,9,1
QID285,10,1
QID286,1,0
QID286,2,0
QID286,3,0
QID286,4,0
QID286,5,0
QID286,6,0
QID286,7,0
QID286,8,0
QID286,9,0
QID286,10,0
QID287,1,1
QID287,2,1
QID287,3,1
QID287,4,1
QID287,5,1
QID287,6,1
QID287,7,1
QID287,8,1
QID287,9,1
QID287,10,1
QID288,1,1
QID288,2,1
QID288,3,1
QID288,4,1
QID288,5,1
QID288,6,1
QID288,7,1
QID288,8,1
QID288,9,1
QID288,10,1
QID290,1,0
QID290,2,0
QID290,3,0
QID290,4,0
QID290,5,0
QID290,6,0
QID290,7,0
QID290,8,0
QID290,9,0
QID290,10,0
QID291,1,0
QID291,2,0
QID291,3,0
QID291,4,0
QID291,5,0
QID291,6,0
QID291,7,0
QID291,8,0
QID291,9,0
QID291,10,0
QID292,1,0
QID292,2,0
QID292,3,0
QID292,4,0
QID292,5,0
QID292,6,0
QID292,7,0
QID292,8,0
QID292,9,0
QID292,10,0
QID293,1,0
QID293,2,0
QID293,3,0
QID293,4,0
QID293,5,0
QID293,6,0
QID293,7,0
QID293,8,0
QID293,9,0
QID293,10,0
QID294,1,0
QID294,2,1
QID294,3,1
QID294,4,1
QID294,5,1
QID294,6,1
QID294,7,1
QID294,8,1
QID294,9,1
QID294,10,1
QID295,1,0
QID295,2,0
QID295,3,0
QID295,4,0
QID295,5,0
QID295,6,0
QID295,7,0
QID295,8,0
QID295,9,0
QID295,10,0
QID296,1,1
QID296,2,1
QID296,3,1
QID296,4,1
QID296,5,1
QID296,6,1
QID296,7,1
QID296,8,1
QID296,9,1
QID296,10,1
QID296,1,1
QID296,2,1
QID296,3,1
QID296,4,1
QID296,5,1
QID296,6,1
QID296,7,1
QID296,8,1
QID296,9,1
QID296,10,1
QID297,1,1
QID297,2,1
QID297,3,1
QID297,4,1
QID297,5,1
QID297,6,1
QID297,7,1
QID297,8,1
QID297,9,1
QID297,10,1
QID298,1,0
QID298,2,0
QID298,3,0
QID298,4,1
QID298,5,1
QID298,6,1
QID298,7,1
QID298,8,1
QID298,9,1
QID298,10,1
QID299,1,0
QID299,2,0
QID299,3,0
QID299,4,0
QID299,5,0
QID299,6,0
QID299,7,0
QID299,8,0
QID299,9,0
QID299,10,0
QID300,1,0
QID300,2,0
QID300,3,0
QID300,4,0
QID300,5,0
QID300,6,0
QID300,7,0
QID300,8,0
QID300,9,0
QID300,10,0
QID301,1,1
QID301,2,1
QID301,3,1
QID301,4,1
QID301,5,1
QID301,6,1
QID301,7,1
QID301,8,1
QID301,9,1
QID301,10,1
QID302,1,0
QID302,2,0
QID302,3,0
QID302,4,0
QID302,5,0
QID302,6,0
QID302,7,0
QID302,8,0
QID302,9,0
QID302,10,0
QID303,1,0
QID303,2,0
QID303,3,0
QID303,4,0
QID303,5,0
QID303,6,0
QID303,7,0
QID303,8,0
QID303,9,0
QID303,10,0
QID304,1,0
QID304,2,1
QID304,3,1
QID304,4,1
QID304,5,1
QID304,6,1
QID304,7,1
QID304,8,1
QID304,9,1
QID304,10,1
QID305,1,0
QID305,2,0
QID305,3,0
QID305,4,0
QID305,5,0
QID305,6,0
QID305,7,0
QID305,8,0
QID305,9,0
QID305,10,0
QID306,1,0
QID306,2,0
QID306,3,0
QID306,4,0
QID306,5,0
QID306,6,0
QID306,7,0
QID306,8,0
QID306,9,0
QID306,10,1
QID307,1,0
QID307,2,0
QID307,3,0
QID307,4,0
QID307,5,0
QID307,6,0
QID307,7,0
QID307,8,0
QID307,9,0
QID307,10,0
QID308,1,0
QID308,2,0
QID308,3,0
QID308,4,0
QID308,5,0
QID308,6,0
QID308,7,0
QID308,8,0
QID308,9,0
QID308,10,1
QID309,1,0
QID309,2,1
QID309,3,1
QID309,4,1
QID309,5,1
QID309,6,1
QID309,7,1
QID309,8,1
QID309,9,1
QID309,10,1
QID310,1,1
QID310,2,1
QID310,3,1
QID310,4,1
QID310,5,1
QID310,6,1
QID310,7,1
QID310,8,1
QID310,9,1
QID310,10,1
QID311,1,0
QID311,2,0
QID311,3,0
QID311,4,0
QID311,5,0
QID311,6,1
QID311,7,1
QID311,8,1
QID311,9,1
QID311,10,1
QID312,1,0
QID312,2,0
QID312,3,0
QID312,4,0
QID312,5,0
QID312,6,0
QID312,7,0
QID312,8,0
QID312,9,0
QID312,10,0
QID312,1,0
QID312,2,0
QID312,3,0
QID312,4,0
QID312,5,0
QID312,6,0
QID312,7,0
QID312,8,0
QID312,9,0
QID312,10,0
QID313,1,0
QID313,2,0
QID313,3,0
QID313,4,0
QID313,5,1
QID313,6,1
QID313,7,1
QID313,8,1
QID313,9,1
QID313,10,1
QID314,1,0
QID314,2,1
QID314,3,1
QID314,4,1
QID314,5,1
QID314,6,1
QID314,7,1
QID314,8,1
QID314,9,1
QID314,10,1
QID315,1,1
QID315,2,1
QID315,3,1
QID315,4,1
QID315,5,1
QID315,6,1
QID315,7,1
QID315,8,1
QID315,9,1
QID315,10,1
QID316,1,0
QID316,2,0
QID316,3,1
QID316,4,1
QID316,5,1
QID316,6,1
QID316,7,1
QID316,8,1
QID316,9,1
QID316,10,1
QID317,1,0
QID317,2,1
QID317,3,1
QID317,4,1
QID317,5,1
QID317,6,1
QID317,7,1
QID317,8,1
QID317,9,1
QID317,10,1
QID318,1,0
QID318,2,0
QID318,3,0
QID318,4,0
QID318,5,0
QID318,6,0
QID318,7,0
QID318,8,0
QID318,9,0
QID318,10,0
QID318,1,0
QID318,2,0
QID318,3,0
QID318,4,0
QID318,5,0
QID318,6,0
QID318,7,0
QID318,8,0
QID318,9,0
QID318,10,0
QID319,1,1
QID319,2,1
QID319,3,1
QID319,4,1
QID319,5,1
QID319,6,1
QID319,7,1
QID319,8,1
QID319,9,1
QID319,10,1
QID320,1,0
QID320,2,0
QID320,3,0
QID320,4,0
QID320,5,0
QID320,6,0
QID320,7,0
QID320,8,0
QID320,9,0
QID320,10,0
QID321,1,1
QID321,2,1
QID321,3,1
QID321,4,1
QID321,5,1
QID321,6,1
QID321,7,1
QID321,8,1
QID321,9,1
QID321,10,1
QID322,1,1
QID322,2,1
QID322,3,1
QID322,4,1
QID322,5,1
QID322,6,1
QID322,7,1
QID322,8,1
QID322,9,1
QID322,10,1
QID323,1,0
QID323,2,1
QID323,3,1
QID323,4,1
QID323,5,1
QID323,6,1
QID323,7,1
QID323,8,1
QID323,9,1
QID323,10,1
QID324,1,0
QID324,2,0
QID324,3,0
QID324,4,0
QID324,5,0
QID324,6,0
QID324,7,0
QID324,8,0
QID324,9,0
QID324,10,0
QID325,1,0
QID325,2,0
QID325,3,0
QID325,4,0
QID325,5,0
QID325,6,0
QID325,7,0
QID325,8,0
QID325,9,0
QID325,10,0
QID326,1,0
QID326,2,0
QID326,3,0
QID326,4,0
QID326,5,0
QID326,6,0
QID326,7,0
QID326,8,0
QID326,9,0
QID326,10,0
QID327,1,0
QID327,2,1
QID327,3,1
QID327,4,1
QID327,5,1
QID327,6,1
QID327,7,1
QID327,8,1
QID327,9,1
QID327,10,1
QID328,1,0
QID328,2,0
QID328,3,0
QID328,4,0
QID328,5,0
QID328,6,0
QID328,7,0
QID328,8,0
QID328,9,0
QID328,10,0
QID329,1,0
QID329,2,0
QID329,3,0
QID329,4,0
QID329,5,0
QID329,6,0
QID329,7,0
QID329,8,0
QID329,9,0
QID329,10,0
QID330,1,0
QID330,2,0
QID330,3,0
QID330,4,0
QID330,5,0
QID330,6,0
QID330,7,0
QID330,8,0
QID330,9,0
QID330,10,0
QID331,1,0
QID331,2,0
QID331,3,0
QID331,4,0
QID331,5,0
QID331,6,0
QID331,7,0
QID331,8,0
QID331,9,0
QID331,10,0
QID332,1,0
QID332,2,1
QID332,3,1
QID332,4,1
QID332,5,1
QID332,6,1
QID332,7,1
QID332,8,1
QID332,9,1
QID332,10,1
QID333,1,1
QID333,2,1
QID333,3,1
QID333,4,1
QID333,5,1
QID333,6,1
QID333,7,1
QID333,8,1
QID333,9,1
QID333,10,1
QID334,1,0
QID334,2,0
QID334,3,0
QID334,4,0
QID334,5,0
QID334,6,0
QID334,7,0
QID334,8,0
QID334,9,0
QID334,10,0
QID335,1,0
QID335,2,0
QID335,3,0
QID335,4,0
QID335,5,0
QID335,6,0
QID335,7,0
QID335,8,1
QID335,9,1
QID335,10,1
QID336,1,0
QID336,2,0
QID336,3,0
QID336,4,0
QID336,5,0
QID336,6,0
QID336,7,0
QID336,8,0
QID336,9,0
QID336,10,0
QID337,1,0
QID337,2,0
QID337,3,0
QID337,4,0
QID337,5,1
QID337,6,1
QID337,7,1
QID337,8,1
QID337,9,1
QID337,10,1
QID338,1,0
QID338,2,0
QID338,3,0
QID338,4,0
QID338,5,0
QID338,6,0
QID338,7,0
QID338,8,0
QID338,9,0
QID338,10,0
QID339,1,1
QID339,2,1
QID339,3,1
QID339,4,1
QID339,5,1
QID339,6,1
QID339,7,1
QID339,8,1
QID339,9,1
QID339,10,1
QID340,1,0
QID340,2,0
QID340,3,0
QID340,4,0
QID340,5,0
QID340,6,0
QID340,7,0
QID340,8,0
QID340,9,0
QID340,10,0
QID341,1,0
QID341,2,0
QID341,3,0
QID341,4,0
QID341,5,0
QID341,6,0
QID341,7,0
QID341,8,0
QID341,9,0
QID341,10,0
QID342,1,0
QID342,2,0
QID342,3,0
QID342,4,0
QID342,5,0
QID342,6,0
QID342,7,0
QID342,8,1
QID342,9,1
QID342,10,1
QID343,1,0
QID343,2,0
QID343,3,0
QID343,4,0
QID343,5,0
QID343,6,0
QID343,7,0
QID343,8,0
QID343,9,0
QID343,10,0
QID344,1,1
QID344,2,1
QID344,3,1
QID344,4,1
QID344,5,1
QID344,6,1
QID344,7,1
QID344,8,1
QID344,9,1
QID344,10,1
QID345,1,1
