,Word_ID,Target,ClozeProbability,gptEntropy,gptSurprisal
2128,QID1923,police,0.026315789,5.961903108,4.617271423
2129,QID1924,also,0,6.429002484,4.481460571
2130,QID1925,did,0,6.809408158,7.178585529
2131,QID1926,know,0.026315789,6.169953272,2.254653931
2132,QID1927,how,0.105263158,4.775130978,2.995925903
2133,QID1928,the,0.263157895,2.362724831,3.281394958
2134,QID1929,lemonade,0.078947368,4.610044831,3.853805542
2135,QID1930,was,0.473684211,2.42599398,3.618904114
2136,QID1931,made,0.421052632,6.104452648,2.390533447
2137,QID1932,showing,0,10.374495,9.347009659
2138,QID1933,that,0.512195122,5.056059823,0.632331848
2139,QID1933,that,0.048780488,5.056059823,0.632331848
2140,QID1934,a,0,10.52981253,3.810417175
2141,QID1935,tiny,0,10.66197363,7.023338318
2142,QID1936,european,0,7.315522142,9.355430603
2143,QID1937,river,0,10.21116239,7.096412659
2144,QID1938,bug,0,8.344025862,10.17453003
2145,QID1939,called,0.125,6.77966823,4.909172058
2146,QID1940,the,0.461538462,9.942947879,2.082839966
2147,QID1941,water,0.026315789,11.3198513,6.557044983
2148,QID1942,boatman,0,7.74093086,6.406305313
2149,QID1943,may,0,8.301565409,4.556907654
2150,QID1944,be,0.425,4.40247897,1.13911438
2151,QID1944,be,0.05,4.40247897,1.13911438
2152,QID1945,the,0.25,6.625906797,2.332183838
2153,QID1946,loudest,0,6.159849635,10.32420063
2154,QID1947,animal,0.025,8.365130197,3.604614258
2155,QID1948,on,0.2,4.226542438,1.504013062
2156,QID1949,earth,0.2,2.648098567,1.712375641
2157,QID1949,earth,0.075,2.648098567,1.712375641
2158,QID1950,for,0,4.759176147,5.820114136
2159,QID1951,its,0.25,8.003008343,3.344970703
2160,QID1952,size,0.3,5.688491625,0.691085815
2161,QID1953,has,0.128205128,4.030945881,4.56917572
2162,QID1954,some,0,6.683966076,5.716171265
2163,QID1955,interesting,0.1,7.475203218,3.998809814
2164,QID1955,interesting,0.025,7.475203218,3.998809814
2165,QID1956,sidebars,0,5.899597233,6.291641712
2166,QID1957,the,0.307692308,4.965847699,2.485824585
2167,QID1957,the,0.076923077,4.965847699,2.485824585
2168,QID1958,insect,0,9.648517708,5.111579895
2169,QID1959,is,0.2,6.345744307,1.636314392
2170,QID1960,just,0,7.954646133,5.796188354
2171,QID1961,two,0.025641026,5.961666459,4.123329163
2172,QID1962,millimeters,0.105263158,6.442790677,3.928292513
2173,QID1963,long,0.575,3.461271924,0.832847595
2174,QID1963,long,0.05,3.461271924,0.832847595
2175,QID1964,and,0.85,2.69206232,0.767990112
2176,QID1964,and,0.05,2.69206232,0.767990112
2177,QID1965,yet,0,6.655158294,7.481338501
2178,QID1966,produces,0.05,6.635796487,6.345451355
2179,QID1967,an,0,7.54132298,3.273826599
2180,QID1968,underwater,0,6.524945413,8.838401794
2181,QID1969,call,0.05,6.581080551,6.812675476
2182,QID1970,that,0.717948718,5.674316815,1.466537476
2183,QID1970,that,0.025641026,5.674316815,1.466537476
2184,QID1971,has,0,6.884706978,4.029098511
2185,QID1972,been,0.275,7.463097703,1.83416748
2186,QID1972,been,0.025,7.463097703,1.83416748
2187,QID1973,measured,0.175,7.067360808,5.44934082
2188,QID1973,measured,0.025,7.067360808,5.44934082
2189,QID1974,at,0.325,4.623597408,2.227157593
2190,QID1974,at,0.025,4.623597408,2.227157593
2191,QID1975,99.2,0,7.553508295,6.701499939
2192,QID1976,decibels,0.692307692,6.605791018,5.103003502
2193,QID1976,decibels,0.025641026,6.605791018,5.103003502
2194,QID1977,often,0,9.425668093,7.595083237
2195,QID1978,seems,0.025,8.231298113,3.461273193
2196,QID1979,to,0.95,1.453542331,0.17634201
2197,QID1980,be,0.975,2.772699654,0.329025298
2198,QID1981,more,0.025,5.890236561,4.310089111
2199,QID1982,diving,0,9.250695695,12.84368896
2200,QID1983,in,0.325,6.511166163,2.731948853
2201,QID1984,soccer,0,7.373687363,10.17106628
2202,QID1985,than,0.7,5.395475151,1.134254456
2203,QID1986,in,0.675,7.271524853,1.561836243
2204,QID1987,the,0.05,6.607108405,3.144676208
2205,QID1988,summer,0,8.315261419,10.78372955
2206,QID1989,olympics,0.125,3.489863696,0.656913698
2207,QID1989,olympics,0.05,3.489863696,0.656913698
2208,QID1990,phantom,0,6.756048132,14.03211975
2209,QID1991,contact,0,10.76993471,10.63168335
2210,QID1992,or,0.025,10.27393055,4.334442139
2211,QID1993,the,0.075,10.05379207,3.097702026
2212,QID1994,slightest,0,10.53829197,6.546615601
2213,QID1995,collision,0,7.956400356,6.92918396
2214,QID1996,can,0.25,5.74006647,1.375274658
2215,QID1997,lead,0.075,6.847941902,2.850158691
2216,QID1998,to,0.925,0.785974387,0.064508453
2217,QID1999,theatrical,0,7.746211415,12.5279541
2218,QID2000,belly,0,9.866536675,10.96911621
2219,QID2001,flops,0.325,4.34974565,5.343482494
2220,QID2002,and,0.358974359,3.348001399,1.857017517
2221,QID2003,exaggerated,0,10.8995257,8.455238342
2222,QID2004,somersaults,0,10.46839478,9.314826965
2223,QID2005,by,0.025,2.749259794,6.075653076
2224,QID2006,players,0.3,8.332271879,2.894592285
2225,QID2007,deceptively,0,4.889729897,11.37731743
2226,QID2008,trying,0.487179487,10.18023785,3.430587769
2227,QID2009,to,1.025,0.569951967,0.045852676
2228,QID2010,draw,0.05,8.576694999,5.96585083
2229,QID2011,fouls,0.075,4.154710788,6.392202377
2230,QID2012,on,0.2,3.255805971,3.536773682
2231,QID2013,their,0.025,6.511630517,2.036087036
2232,QID2014,opponents,0.58974359,3.127021579,0.384765655
2233,QID2015,kill,0,7.006733484,11.1314621
2234,QID2016,time,0.175,6.710647464,4.488227844
2235,QID2017,or,0.025,4.194288124,3.199432373
2236,QID2018,catch,0,8.989174061,6.644241333
2237,QID2019,a,0.275,7.231844327,2.508392334
2238,QID2020,breather,0.025641026,7.720326651,8.171725273
2239,QID2021,when,0.025,3.278532447,5.09337616
2240,QID2022,tired,0.025,6.360629061,7.671401978
2241,QID2023,ventilation,0,11.72365693,8.765674591
2242,QID2024,will,0.047619048,6.721800195,5.215385437
2243,QID2025,make,0,6.841433391,4.234390259
2244,QID2026,a,0.119047619,7.015867139,3.281578064
2245,QID2027,backdraft,0,6.991017709,8.98223877
2246,QID2028,less,0.048780488,8.377841778,3.589492798
2247,QID2029,likely,0.146341463,6.754084778,1.346809387
2248,QID2030,opening,0,6.626109736,9.664009094
2249,QID2031,a,0.365853659,5.51843346,2.69770813
2250,QID2032,room,0,9.021218556,5.609725952
2251,QID2033,or,0,6.177567288,3.334838867
2252,QID2034,building,0,8.617990785,3.626060486
2253,QID2035,at,0,6.589756731,4.814056396
2254,QID2036,the,0.317073171,5.735679192,1.930244446
2255,QID2037,highest,0,7.729974189,5.798355103
2256,QID2038,point,0.463414634,6.796532161,3.637992859
2257,QID2039,allows,0,3.639992512,5.889961243
2258,QID2040,heated,0,6.18000669,9.829490662
2259,QID2041,gases,0,4.953889745,5.001464844
2260,QID2042,and,0,2.791593152,3.023246765
2261,QID2043,smoke,0.024390244,8.095389167,4.697769165
2262,QID2044,to,0.951219512,3.190763165,0.410705596
2263,QID2045,be,0.073170732,4.703486101,3.726516724
2264,QID2046,released,0.317073171,7.581052348,3.113166809
2265,QID2047,gradually,0,5.127984343,8.152420044
2266,QID2048,however,0.024390244,7.075875325,4.983428955
2267,QID2049,suddenly,0,7.519690314,10.79302216
2268,QID2050,breaking,0,7.810052751,6.667724609
2269,QID2051,a,0.390243902,5.330331907,2.438819885
2270,QID2052,window,0.707317073,7.584899944,1.921142578
2271,QID2053,or,0.024390244,5.778498057,1.6612854
2272,QID2054,opening,0.024390244,8.132821535,1.753883362
2273,QID2055,a,0.780487805,4.218870636,0.796440125
2274,QID2056,door,0.926829268,6.726297198,1.18132782
2275,QID2057,is,0,5.801386196,2.958190918
2276,QID2058,a,0.097560976,6.144515662,2.144058228
2277,QID2059,mistake,0.024390244,7.831177724,6.374160767
2278,QID2060,because,0.585365854,5.079203184,2.548614502
2279,QID2061,it,0.475,6.36993745,2.457595825
2280,QID2062,allows,0.170731707,6.522250101,4.07522583
2281,QID2063,oxygen,0,6.310891679,5.705131531
2282,QID2064,to,0.87804878,2.95271613,0.391876251
2283,QID2065,rush,0,5.118956974,6.348114014
2284,QID2066,in,0.292682927,3.606597952,1.580375671
2285,QID2067,causing,0.390243902,7.636775415,2.981956482
2286,QID2068,an,0,6.811219479,3.146507263
2287,QID2069,explosion,0.268292683,7.135195581,2.609947205
2288,QID2070,first,0,12.72680422,5.342252731
2289,QID2071,step,0,9.597156809,3.703804016
2290,QID2072,to,0.342105263,3.542157773,2.325683594
2291,QID2073,be,0,9.32463998,5.760864258
2292,QID2074,taken,0,6.299357834,1.14238739
2293,QID2075,in,0.210526316,4.075456023,2.058570862
2294,QID2076,studying,0,8.496020001,6.915588379
2295,QID2077,the,0.078947368,8.651538409,1.396873474
2296,QID2078,history,0,10.97073959,5.179260254
2297,QID2079,of,0.947368421,0.562622367,0.084335335
2298,QID2080,our,0,10.39667251,5.178939819
2299,QID2081,country,0.342105263,8.318047538,2.391395569
2300,QID2082,is,0.921052632,3.235798198,0.610733032
2301,QID2083,to,0.710526316,3.121536364,0.32623294
2302,QID2084,form,0,6.84729456,7.222015381
2303,QID2085,some,0,4.235251639,5.003311157
2304,QID2086,clear,0.026315789,7.449441593,4.616760254
2305,QID2087,and,0,7.050618641,2.034408569
2306,QID2088,proper,0,7.599647112,7.073959351
2307,QID2089,conception,0,8.09217378,7.914070129
2308,QID2090,of,0.657894737,0.386975024,0.035972599
2309,QID2091,the,0.578947368,4.038310522,1.537834167
2310,QID2092,characteristics,0,9.386726405,6.598754883
2311,QID2093,and,0,1.995942247,2.267589569
2312,QID2094,condition,0,8.508634584,6.9088974
2313,QID2095,of,0.756756757,0.48742334,0.041851036
2314,QID2095,of,0.027027027,0.48742334,0.041851036
2315,QID2096,the,0.578947368,4.859325773,1.137168884
2316,QID2097,territory,0,7.801611155,7.102500916
2317,QID2098,which,0.026315789,5.388114294,2.829025269
2318,QID2099,is,0.157894737,5.968944077,2.469467163
2319,QID2100,now,0.157894737,6.167502175,2.3592453
2320,QID2101,occupied,0,7.025152826,3.474273682
2321,QID2102,by,0.894736842,1.53652224,0.244911224
2322,QID2103,the,0.5,4.608331884,0.996009827
2323,QID2104,american,0.026315789,7.812794843,4.401283264
2324,QID2105,people,0.394736842,6.187420518,1.30696106
2325,QID2105,people,0.026315789,6.187420518,1.30696106
2326,QID2106,as,0,4.489225987,3.011360168
2327,QID2107,it,0.135135135,5.437509775,3.307273865
2328,QID2108,existed,0,5.335708428,3.086044312
2329,QID2109,when,0.052631579,3.961587342,2.932479858
2330,QID2110,first,0,4.524616233,6.166091919
2331,QID2111,discovered,0.105263158,7.180498563,4.161712646
2332,QID2112,and,0.026315789,3.394723582,2.026802063
2333,QID2113,explored,0.157894737,8.644832461,6.126922607
2334,QID2114,by,0.789473684,3.323031926,1.06111145
2335,QID2115,europeans,0,4.814634017,3.755363464
2336,QID2116,b.,0,11.28480812,6.345403671
2337,QID2117,anthony,0.526315789,11.00030272,7.176502228
2338,QID2117,anthony,0.026315789,11.00030272,7.176502228
2339,QID2118,spent,0,6.369100239,9.901199341
2340,QID2119,nearly,0,6.169092671,3.097747803
2341,QID2120,sixty,0,4.984397748,7.161437988
2342,QID2121,years,0.846153846,1.451823192,0.238437623
2343,QID2122,of,0.128205128,4.844352619,3.332443237
2344,QID2123,her,0.923076923,2.16918983,2.127426147
2345,QID2124,life,0.974358974,1.278254431,0.13439177
2346,QID2125,devoted,0.076923077,6.029228812,4.61214447
2347,QID2126,to,1,0.726222713,0.067403324
2348,QID2127,the,0.307692308,8.215748818,1.70929718
2349,QID2128,cause,0.205128205,9.241932147,3.248703003
2350,QID2129,of,0.974358974,0.725937307,0.088907212
2351,QID2130,social,0.025641026,8.802784767,4.587295532
2352,QID2131,justice,0.131578947,3.459437213,0.569519043
2353,QID2132,and,0.307692308,3.067475681,1.679523468
2354,QID2133,equality,0.447368421,8.248849287,3.198684692
2355,QID2134,for,0.631578947,3.15200825,1.544471741
2356,QID2135,all,0.307692308,2.820769665,0.565612853
2357,QID2136,her,0.052631579,5.851159351,2.47428894
2358,QID2137,major,0.025641026,9.001679263,7.23298645
2359,QID2138,contributions,0.025641026,6.799936729,2.239234924
2360,QID2139,were,0.256410256,3.725089871,2.198257446
2361,QID2140,focused,0.025641026,6.314526704,6.931648254
2362,QID2141,on,0.871794872,1.514970234,0.184101075
2363,QID2142,womens,0,7.877228487,9.830903053
2364,QID2143,rights,0.769230769,2.935915833,1.418003082
2365,QID2144,her,0.026315789,5.985900191,2.148162842
2366,QID2145,primary,0.051282051,8.718474056,5.915794373
2367,QID2146,achievement,0.026315789,6.972985672,4.574623108
2368,QID2147,lay,0.025641026,2.491185896,7.099273682
2369,QID2148,in,0.692307692,0.856697695,0.074716575
2370,QID2149,her,0.153846154,7.475876702,2.694763184
2371,QID2150,inspiration,0.025641026,8.117616205,9.360694885
2372,QID2151,and,0.102564103,2.640397872,2.06842041
2373,QID2152,influence,0.052631579,8.232852836,4.554740906
2374,QID2153,of,0.051282051,3.886893901,5.00353241
2375,QID2154,thousands,0.025641026,8.409013978,7.753700256
2376,QID2155,of,0.923076923,1.371752885,0.168972
2377,QID2156,people,0.230769231,5.721933651,3.185966492
2378,QID2157,promoting,0.025641026,4.727300539,9.539268494
2379,QID2158,the,0.307692308,6.255110826,1.965164185
2380,QID2159,right,0.102564103,7.698377537,3.315872192
2381,QID2160,of,0.179487179,1.948951255,0.975868225
2382,QID2161,women,0.538461538,3.490628331,0.554496825
2383,QID2162,to,0.692307692,1.316352372,0.169811234
2384,QID2163,vote,0.846153846,6.289198475,1.622955322
2385,QID2164,earth,0,10.5793628,9.805713654
2386,QID2165,warms,0,7.620937877,5.86097765
2387,QID2166,due,0,4.103750265,6.006385803
2388,QID2167,to,0.953488372,0.035441099,0.002304107
2389,QID2168,the,0.209302326,7.173536017,1.605606079
2390,QID2169,human-caused,0,9.209521673,8.085611343
2391,QID2170,release,0,5.594979154,5.680786133
2392,QID2171,of,0.906976744,0.462219025,0.045433991
2393,QID2172,heat-trapping,0,5.289711668,5.486593246
2394,QID2173,gases,0.209302326,3.765450416,0.598075867
2395,QID2174,into,0.11627907,3.519645244,2.511100769
2396,QID2175,the,0.953488372,1.767839593,0.376304626
2397,QID2176,atmosphere,0.88372093,0.867687644,0.103920005
2398,QID2177,frozen,0,7.84670019,9.000480652
2399,QID2178,arctic,0,8.210182771,5.123840332
2400,QID2179,soils,0,5.259638438,6.478538513
2401,QID2180,also,0,6.701184979,5.102958679
2402,QID2181,warm,0.255813953,7.645362853,4.881988525
2403,QID2182,thaw,0,7.737698962,8.913214684
2404,QID2183,and,0.488372093,0.511199469,4.076805115
2405,QID2184,release,0.047619048,8.476683647,4.154853821
2406,QID2185,more,0.069767442,7.683148817,2.813240051
2407,QID2186,carbon,0.069767442,5.257380994,1.467277527
2408,QID2187,dioxide,0.511627907,2.092755409,0.381866455
2409,QID2188,the,0.23255814,5.903604429,2.579269409
2410,QID2188,the,0.046511628,5.903604429,2.579269409
2411,QID2189,added,0,9.066175509,8.223091125
2412,QID2190,carbon,0.348837209,5.919919391,1.7786026
2413,QID2191,dioxide,0.790697674,3.978665907,0.498329192
2414,QID2192,accelerates,0,7.114151096,7.050344467
2415,QID2193,earth,0,5.056430273,4.575431824
2416,QID2194,warming,0.404761905,6.453504508,2.689025879
2417,QID2195,which,0.139534884,6.91600438,2.251159668
2418,QID2196,further,0,6.363038882,5.481796265
2419,QID2197,accelerates,0.119047619,6.774554842,3.297569513
2420,QID2198,the,0.785714286,4.873988325,1.042549133
2421,QID2199,thawing,0.069767442,6.936279759,6.926779747
2422,QID2200,of,0.880952381,2.439728343,0.64207077
2423,QID2201,arctic,0.186046512,4.638104489,3.139389038
2424,QID2201,arctic,0.162790698,4.638104489,3.139389038
2425,QID2202,soils,0.720930233,3.312836794,0.70223999
2426,QID2202,soils,0.023255814,3.312836794,0.70223999
2427,QID2203,and,0.697674419,2.797693032,1.98248291
2428,QID2204,the,0.139534884,8.494926191,2.910148621
2429,QID2205,release,0.261904762,7.826586475,2.019035339
2430,QID2206,of,0.953488372,0.243125381,0.019546522
2431,QID2207,even,0,5.841513188,7.297470093
2432,QID2208,more,0.813953488,0.582144505,0.061134364
2433,QID2209,carbon,0.744186047,4.335734567,0.988357544
2434,QID2209,carbon,0.023255814,4.335734567,0.988357544
2435,QID2210,dioxide,0.930232558,0.743462168,0.078552276
2436,QID2211,for,0,8.164699552,4.806922913
2437,QID2212,every,0,7.227793792,4.481117249
2438,QID2213,six,0,10.8530952,5.826721191
2439,QID2214,water,0,10.53125856,8.609237671
2440,QID2215,bottles,0.12195122,9.411152069,2.666725159
2441,QID2216,we,0.048780488,6.974796994,3.86075592
2442,QID2217,use,0.243902439,7.644884741,3.777526855
2443,QID2218,only,0.048780488,4.98114074,4.521102905
2444,QID2219,one,0.414634146,4.856460542,1.54335022
2445,QID2220,makes,0,6.848104942,6.099662781
2446,QID2221,it,0.658536585,2.826125032,0.462989777
2447,QID2222,to,0.634146341,2.971017492,0.719367981
2448,QID2223,the,0.853658537,3.939016683,0.750030518
2449,QID2223,the,0.024390244,3.939016683,0.750030518
2450,QID2224,recycling,0.585365854,8.764310872,4.383041382
2451,QID2224,recycling,0.024390244,8.764310872,4.383041382
2452,QID2225,bin,0.609756098,5.791346537,1.406951904
2453,QID2226,the,0.075,6.19354654,2.992904663
2454,QID2226,the,0.025,6.19354654,2.992904663
2455,QID2227,rest,0.024390244,9.668931361,3.359939575
2456,QID2228,are,0.1,5.843171101,1.377235413
2457,QID2229,sent,0,8.089781845,3.999320984
2458,QID2230,to,0.951219512,3.255639148,0.606613219
2459,QID2230,to,0.024390244,3.255639148,0.606613219
2460,QID2231,landfills,0.073170732,6.991420149,7.844381809
2461,QID2232,or,0.024390244,4.747069257,2.411445618
2462,QID2233,even,0.024390244,5.25280144,4.1378479
2463,QID2234,worse,0.048780488,1.754154418,0.496738464
2464,QID2235,they,0.195121951,7.719734342,7.276161194
2465,QID2236,end,0.12195122,4.873099175,2.983863831
2466,QID2237,up,0.951219512,0.049707334,0.003486625
2467,QID2237,up,0.024390244,0.049707334,0.003486625
2468,QID2238,as,0,4.822049565,5.03452301
2469,QID2239,trash,0.128205128,8.203517412,2.687454224
2470,QID2240,on,0.307692308,4.595165924,3.662437439
2471,QID2241,the,0.875,5.119359413,0.862564027
2472,QID2241,the,0.025,5.119359413,0.862564027
2473,QID2242,land,0,5.890610795,4.124298096
2474,QID2243,and,0.1,3.293702348,4.177757263
2475,QID2244,in,0.2,8.420423995,2.484588623
2476,QID2245,rivers,0,4.948885738,4.938980103
2477,QID2246,lakes,0.325,5.54275215,1.029067993
2478,QID2247,and,0.725,3.877328226,0.856033325
2479,QID2247,and,0.025,3.877328226,0.856033325
2480,QID2248,the,0.075,5.722900881,3.669052124
2481,QID2249,ocean,0.625,7.677893715,2.634872437
2482,QID2250,plastic,0,5.630290976,8.386627197
2483,QID2251,bottles,0.55,4.964818555,0.760055542
2484,QID2252,take,0.025,5.670563121,6.417373657
2485,QID2253,many,0.025,5.22778278,5.599838257
2486,QID2254,hundreds,0,4.885004158,5.5519104
2487,QID2255,of,0.95,0.526602278,0.047153465
2488,QID2255,of,0.025,0.526602278,0.047153465
2489,QID2256,years,0.625,3.320548496,0.545257509
2490,QID2257,to,0.95,0.486294145,0.053250317
2491,QID2257,to,0.025,0.486294145,0.053250317
2492,QID2258,disintegrate,0.025,6.667407586,8.195931435
2493,QID2259,in,0,10.5793628,4.16869545
2494,QID2260,the,0.552631579,7.201675131,1.588226318
2495,QID2261,united,0,8.606984583,3.775772095
2496,QID2262,states,0.810810811,0.275394937,0.034416202
2497,QID2262,states,0.108108108,0.275394937,0.034416202
2498,QID2263,colombian,0,9.196439984,11.09994507
2499,QID2264,legislation,0,8.628356523,7.875549316
2500,QID2265,requires,0.027027027,7.420384092,3.440795898
2501,QID2266,travelers,0,7.002932667,7.843292236
2502,QID2267,entering,0,2.46834488,5.541725159
2503,QID2268,the,0.837837838,3.487203125,0.519264281
2504,QID2269,country,0.810810811,2.103634515,0.528358519
2505,QID2269,country,0.027027027,2.103634515,0.528358519
2506,QID2270,to,0.837837838,3.607772594,0.689865112
2507,QID2271,declare,0.027027027,6.620055259,5.715934753
2508,QID2272,cash,0,4.700536943,10.09087372
2509,QID2273,in,0.054054054,6.074289642,2.436439514
2510,QID2274,excess,0,4.548995118,7.229637146
2511,QID2275,of,0.351351351,0.269023002,0.021892568
2512,QID2276,ten,0.108108108,2.471291287,5.919593811
2513,QID2277,thousand,0.567567568,3.063297191,0.666244507
2514,QID2278,dollars,1,3.449799306,0.952316284
2515,QID2279,concealing,0,6.379080736,9.585526466
2516,QID2280,more,0,5.480084424,4.962516785
2517,QID2281,than,0.675675676,0.751152802,0.071731575
2518,QID2282,that,0.243243243,2.265760668,5.047843933
2519,QID2283,amount,0.243243243,4.863632218,1.173751831
2520,QID2284,to,0,4.94301597,5.441116333
2521,QID2285,transport,0,7.378784241,7.758003235
2522,QID2286,it,0,7.312185679,4.963981628
2523,QID2287,into,0.108108108,5.543238861,4.586502075
2524,QID2288,or,0,5.257491751,3.829956055
2525,QID2289,out,0.756756757,1.705812846,0.249526978
2526,QID2290,of,0.945945946,0.190898141,0.012939481
2527,QID2291,the,0.918918919,3.575005771,0.519535065
2528,QID2292,country,1,0.488964606,0.044937108
2529,QID2293,is,0.513513514,5.036555958,1.145950317
2530,QID2294,a,0.216216216,5.113636174,1.929527283
2531,QID2295,crime,0.189189189,5.463140005,1.911605835
2532,QID2296,punishable,0.166666667,2.791958787,1.223655701
2533,QID2297,by,0.837837838,1.006701479,0.143537506
2534,QID2298,up,0,3.283029105,0.634521425
2535,QID2299,to,0.918918919,0.005607646,0.000289899
2536,QID2300,five,0.135135135,4.570110116,1.632835388
2537,QID2301,years,0.648648649,0.237869742,0.022090895
2538,QID2302,in,0.972972973,0.829792127,0.10971
2539,QID2303,prison,0.783783784,0.70973078,0.117195129
2540,QID2304,in,0,2.059761397,5.145992279
2541,QID2305,the,0.324324324,3.593280992,1.557243347
2542,QID2306,united,0.135135135,4.221654003,1.05796051
2543,QID2307,states,0.864864865,0.043729843,0.003768921
2544,QID2307,states,0.135135135,0.043729843,0.003768921
2545,QID2308,centuries,0,11.08980112,9.572181702
2546,QID2309,time,0.025641026,9.165858029,8.210945129
2547,QID2310,was,0.153846154,4.178208434,3.596569061
2548,QID2311,measured,0.179487179,6.95382199,4.325714111
2549,QID2312,by,0.648648649,3.212854336,1.204956055
2550,QID2313,the,0.487179487,7.426338819,1.133903503
2551,QID2314,position,0.102564103,9.765786486,6.30947113
2552,QID2315,of,1,0.992261041,0.11866761
2553,QID2316,the,0.974358974,4.769972186,0.590194702
2554,QID2317,sun,0.769230769,7.327703329,1.816986084
2555,QID2317,sun,0.128205128,7.327703329,1.816986084
2556,QID2318,with,0,4.321316917,5.760276794
2557,QID2319,the,0.333333333,3.887522325,1.509422302
2558,QID2320,use,0.076923077,9.128664373,5.638664246
2559,QID2321,of,1,0.093855168,0.006103508
2560,QID2322,sundials,0.157894737,7.733483323,9.333025932
2561,QID2323,noon,0,6.893632189,11.6293335
2562,QID2324,was,0.794871795,5.595897197,1.147644043
2563,QID2325,recognized,0.026315789,6.789549665,7.185668945
2564,QID2326,when,0.128205128,2.368042706,4.65410614
2565,QID2327,the,0.815789474,5.727036032,0.82459259
2566,QID2328,sun,0.384615385,6.246682988,1.180099487
2567,QID2329,was,0.684210526,5.704342578,1.104667664
2568,QID2330,the,0,6.944567947,4.553695679
2569,QID2331,highest,0.538461538,6.813226172,3.329620361
2570,QID2332,in,0.666666667,4.501081439,1.607749939
2571,QID2333,the,0.948717949,1.520595443,0.142112762
2572,QID2334,sky,0.921052632,4.218532862,0.562187195
2573,QID2335,and,0.526315789,5.852493249,1.109085083
2574,QID2336,cities,0,7.660330159,11.38194275
2575,QID2337,would,0.205128205,4.970909836,4.969421387
2576,QID2338,set,0,6.558849385,4.293502808
2577,QID2339,their,0.564102564,6.656799696,2.777191162
2578,QID2340,clock,0,5.772167032,4.88633728
2579,QID2341,by,0.076923077,5.796465428,3.302970886
2580,QID2342,this,0.102564103,5.14070074,5.871063232
2581,QID2343,apparent,0,4.881603029,7.125572205
2582,QID2344,solar,0,7.131546109,7.978340149
2583,QID2345,time,0.153846154,6.810548059,2.843566895
2584,QID2346,even,0.025641026,7.394424343,5.059265137
2585,QID2347,though,0.179487179,4.399734127,1.378501892
2586,QID2348,some,0,5.013525761,5.387245178
2587,QID2349,cities,0.076923077,8.323535849,2.907951355
2588,QID2350,would,0.051282051,6.436590358,2.625556946
2589,QID2351,often,0,6.901163654,6.58644104
2590,QID2352,be,0.128205128,6.970325445,2.760955811
2591,QID2353,on,0,8.761180788,4.13772583
2592,QID2354,a,0.282051282,4.708425787,2.326843262
2593,QID2355,slightly,0,8.437645649,6.377182007
2594,QID2356,different,0.923076923,5.609448398,1.52961731
2595,QID2357,time,0.641025641,3.999375714,1.453231812
2596,QID2358,the,0.119047619,10.39970147,2.5591259
2597,QID2359,new,0,12.33367389,5.457824707
2598,QID2360,world,0,11.47404613,5.50920105
2599,QID2361,was,0.452380952,5.225063734,2.816650391
2600,QID2362,first,0,8.480647504,5.616600037
2601,QID2363,discovered,0.595238095,6.320131962,3.652572632
2602,QID2364,it,0.19047619,3.605062147,4.446235657
2603,QID2365,was,0.880952381,5.569367154,0.977600098
2604,QID2365,was,0.023809524,5.569367154,0.977600098
2605,QID2366,found,0.023809524,9.126895704,4.508666992
2606,QID2367,to,0.333333333,5.559019989,2.073829651
2607,QID2368,be,0.571428571,3.09260957,0.514186859
2608,QID2369,like,0,6.639379918,3.945495605
2609,QID2370,the,0.56097561,6.840001119,1.874023438
2610,QID2370,the,0.024390244,6.840001119,1.874023438
2611,QID2371,old,0.547619048,10.41090717,4.079231262
2612,QID2371,old,0.023809524,10.41090717,4.079231262
2613,QID2372,well,0,9.897189487,6.67350769
2614,QID2373,stocked,0.047619048,5.440863093,6.914085388
2615,QID2374,with,0.595238095,7.389033031,1.707099915
2616,QID2375,plants,0,9.901714006,4.729225159
2617,QID2376,and,0.904761905,3.227906946,0.885223448
2618,QID2376,and,0.023809524,3.227906946,0.885223448
2619,QID2377,animals,0.714285714,5.134437132,0.736763
2620,QID2378,and,0.195121951,9.531331481,3.752731323
2621,QID2379,inhabited,0,9.317896884,5.063926697
2622,QID2380,by,0.595238095,3.091573547,0.419670075
2623,QID2380,by,0.023809524,3.091573547,0.419670075
2624,QID2381,a,0.047619048,8.211663886,2.456962585
2625,QID2382,great,0,8.529322721,3.374404907
2626,QID2383,many,0.023809524,3.544413841,0.914741516
2627,QID2384,tribes,0.048780488,7.294948202,4.684005737
2628,QID2385,and,0.095238095,3.674366684,2.088241577
2629,QID2386,nations,0,6.619204289,2.687362671
2630,QID2387,of,0.43902439,3.173284224,2.826522827
2631,QID2387,of,0.024390244,3.173284224,2.826522827
2632,QID2388,men,0,5.078163721,1.479537964
2633,QID2389,and,0.047619048,5.138815466,1.061607361
2634,QID2390,yet,0,7.126826905,3.727294922
2635,QID2391,the,0.238095238,6.191737283,2.238769531
2636,QID2392,plants,0,10.00981336,5.70500946
2637,QID2393,and,0.476190476,4.996907766,1.489570618
2638,QID2393,and,0.023809524,4.996907766,1.489570618
2639,QID2394,animals,0.904761905,1.441914154,0.168579102
2640,QID2394,animals,0.023809524,1.441914154,0.168579102
2641,QID2395,if,0,6.929505019,4.950714111
2642,QID2396,not,0.095238095,5.723481495,3.051635742
